"MedCodeID","Term","QOFClusterID","QOFClusterDesc","QOFSnomedCTConceptId","SnomedCTDescriptionId","QOFUnmatchedCodeDescription"
,,"CAN_COD","Codes for relevant malignancies","94211009",,"Secondary malignant neoplasm of blood vessel"
,,"CAN_COD","Codes for relevant malignancies","94379004",,"Secondary malignant neoplasm of lingual tonsil"
,,"CAN_COD","Codes for relevant malignancies","94358004",,"Secondary malignant neoplasm of junctional region of epiglottis"
,,"CAN_COD","Codes for relevant malignancies","94361003",,"Secondary malignant neoplasm of labia majora"
,,"CAN_COD","Codes for relevant malignancies","94356000",,"Secondary malignant neoplasm of jaw"
,,"CAN_COD","Codes for relevant malignancies","94355001",,"Secondary malignant neoplasm of isthmus of uterus"
,,"CAN_COD","Codes for relevant malignancies","94354002",,"Secondary malignant neoplasm of islets of Langerhans"
,,"CAN_COD","Codes for relevant malignancies","94353008",,"Secondary malignant neoplasm of ischium"
,,"CAN_COD","Codes for relevant malignancies","94352003",,"Secondary malignant neoplasm of intrathoracic organs"
,,"CAN_COD","Codes for relevant malignancies","94266005",,"Secondary malignant neoplasm of cranial nerve"
,,"CAN_COD","Codes for relevant malignancies","94232001",,"Secondary malignant neoplasm of bronchus of right upper lobe"
,,"CAN_COD","Codes for relevant malignancies","94359007",,"Secondary malignant neoplasm of junctional zone of tongue"
,,"CAN_COD","Codes for relevant malignancies","94367004",,"Secondary malignant neoplasm of laryngeal aspect of interarytenoid fold"
,,"CAN_COD","Codes for relevant malignancies","94268006",,"Secondary malignant neoplasm of cubital lymph nodes"
,,"CAN_COD","Codes for relevant malignancies","94375005",,"Secondary malignant neoplasm of left lower lobe of lung"
,,"CAN_COD","Codes for relevant malignancies","94374009",,"Secondary malignant neoplasm of lateral wall of urinary bladder"
,,"CAN_COD","Codes for relevant malignancies","94373003",,"Secondary malignant neoplasm of lateral wall of oropharynx"
,,"CAN_COD","Codes for relevant malignancies","94372008",,"Secondary malignant neoplasm of lateral wall of nasopharynx"
,,"CAN_COD","Codes for relevant malignancies","94371001",,"Secondary malignant neoplasm of lateral portion of floor of mouth"
,,"CAN_COD","Codes for relevant malignancies","94370000",,"Secondary malignant neoplasm of larynx"
,,"CAN_COD","Codes for relevant malignancies","94257006",,"Secondary malignant neoplasm of clitoris"
,,"CAN_COD","Codes for relevant malignancies","94368009",,"Secondary malignant neoplasm of laryngeal commissure"
,,"CAN_COD","Codes for relevant malignancies","94361000000105",,"Breast cancer detected by national screening programme"
,,"CAN_COD","Codes for relevant malignancies","94366008",,"Secondary malignant neoplasm of laryngeal aspect of aryepiglottic fold"
,,"CAN_COD","Codes for relevant malignancies","94253005",,"Secondary malignant neoplasm of chest wall"
,,"CAN_COD","Codes for relevant malignancies","94254004",,"Secondary malignant neoplasm of choroid"
,,"CAN_COD","Codes for relevant malignancies","94255003",,"Secondary malignant neoplasm of ciliary body"
,,"CAN_COD","Codes for relevant malignancies","94256002",,"Secondary malignant neoplasm of clavicle"
,,"CAN_COD","Codes for relevant malignancies","94364006",,"Secondary malignant neoplasm of lacrimal gland"
,,"CAN_COD","Codes for relevant malignancies","94362005",,"Secondary malignant neoplasm of labia minora"
,,"CAN_COD","Codes for relevant malignancies","94378007",,"Secondary malignant neoplasm of lesser curvature of stomach"
,,"CAN_COD","Codes for relevant malignancies","94369001",,"Secondary malignant neoplasm of laryngeal surface of epiglottis"
,,"CAN_COD","Codes for relevant malignancies","94131003",,"Primary malignant neoplasm of vagus nerve"
,,"CAN_COD","Codes for relevant malignancies","94592002",,"Secondary malignant neoplasm of soft tissues of perineum"
,,"CAN_COD","Codes for relevant malignancies","94614009",,"Secondary malignant neoplasm of supraclavicular lymph nodes"
,,"CAN_COD","Codes for relevant malignancies","94615005",,"Secondary malignant neoplasm of supraclavicular region"
,,"CAN_COD","Codes for relevant malignancies","94616006",,"Secondary malignant neoplasm of supraglottis"
,,"CAN_COD","Codes for relevant malignancies","94674004",,"Secondary malignant neoplasm of vermilion border of lower lip"
,,"CAN_COD","Codes for relevant malignancies","94673005",,"Secondary malignant neoplasm of vermilion border of lip"
,,"CAN_COD","Codes for relevant malignancies","94617002",,"Secondary malignant neoplasm of sweat gland"
,,"CAN_COD","Codes for relevant malignancies","94618007",,"Secondary malignant neoplasm of tail of pancreas"
,,"CAN_COD","Codes for relevant malignancies","94672000",,"Secondary malignant neoplasm of ventral surface of tongue"
,,"CAN_COD","Codes for relevant malignancies","94619004",,"Secondary malignant neoplasm of talus"
,,"CAN_COD","Codes for relevant malignancies","94620005",,"Secondary malignant neoplasm of tarsal bone"
,,"CAN_COD","Codes for relevant malignancies","94675003",,"Secondary malignant neoplasm of vermilion border of upper lip"
,,"CAN_COD","Codes for relevant malignancies","94622002",,"Secondary malignant neoplasm of temporal lobe"
,,"CAN_COD","Codes for relevant malignancies","94132005",,"Primary malignant neoplasm of vallecula"
,,"CAN_COD","Codes for relevant malignancies","94671007",,"Secondary malignant neoplasm of vas deferens"
,,"CAN_COD","Codes for relevant malignancies","94670008",,"Secondary malignant neoplasm of vallecula"
,,"CAN_COD","Codes for relevant malignancies","94669007",,"Secondary malignant neoplasm of vagus nerve"
,,"CAN_COD","Codes for relevant malignancies","94129007",,"Primary malignant neoplasm of uvula"
,,"CAN_COD","Codes for relevant malignancies","94128004",,"Primary malignant neoplasm of uveal tract, primary"
,,"CAN_COD","Codes for relevant malignancies","94126000",,"Primary malignant neoplasm of uterine adnexa"
,,"CAN_COD","Codes for relevant malignancies","94090003",,"Primary malignant neoplasm of omentum"
,,"CAN_COD","Codes for relevant malignancies","94624001",,"Secondary malignant neoplasm of the mesentery"
,,"CAN_COD","Codes for relevant malignancies","94625000",,"Secondary malignant neoplasm of the mesocolon"
,,"CAN_COD","Codes for relevant malignancies","94626004",,"Secondary malignant neoplasm of omentum"
,,"CAN_COD","Codes for relevant malignancies","94092006",,"Primary malignant neoplasm of retroperitoneum"
,,"CAN_COD","Codes for relevant malignancies","94125001",,"Primary malignant neoplasm of urinary system"
,,"CAN_COD","Codes for relevant malignancies","94621009",,"Secondary malignant neoplasm of temporal bone"
,,"CAN_COD","Codes for relevant malignancies","94604000",,"Secondary malignant neoplasm of splenic flexure of colon"
,,"CAN_COD","Codes for relevant malignancies","94650002",,"Secondary malignant neoplasm of ulna"
,,"CAN_COD","Codes for relevant malignancies","94594001",,"Secondary malignant neoplasm of soft tissues of thorax"
,,"CAN_COD","Codes for relevant malignancies","94680007",,"Secondary malignant neoplasm of vomer"
,,"CAN_COD","Codes for relevant malignancies","94595000",,"Secondary malignant neoplasm of soft tissues of trunk"
,,"CAN_COD","Codes for relevant malignancies","94596004",,"Secondary malignant neoplasm of soft tissues of upper limb"
,,"CAN_COD","Codes for relevant malignancies","94597008",,"Secondary malignant neoplasm of spermatic cord"
,,"CAN_COD","Codes for relevant malignancies","94598003",,"Secondary malignant neoplasm of sphenoid bone"
,,"CAN_COD","Codes for relevant malignancies","94599006",,"Secondary malignant neoplasm of sphenoidal sinus"
,,"CAN_COD","Codes for relevant malignancies","94140004",,"Primary malignant neoplasm of visceral pleura"
,,"CAN_COD","Codes for relevant malignancies","94139001",,"Primary malignant neoplasm of vestibule of nose"
,,"CAN_COD","Codes for relevant malignancies","94601008",,"Secondary malignant neoplasm of spinal meninges"
,,"CAN_COD","Codes for relevant malignancies","94613003",,"Secondary malignant neoplasm of superior wall of nasopharynx"
,,"CAN_COD","Codes for relevant malignancies","94603006",,"Secondary malignant neoplasm of spleen"
,,"CAN_COD","Codes for relevant malignancies","94094007",,"Primary malignant neoplasm of third cuneiform bone of foot"
,,"CAN_COD","Codes for relevant malignancies","94605004",,"Secondary malignant neoplasm of sternum"
,,"CAN_COD","Codes for relevant malignancies","94606003",,"Secondary malignant neoplasm of stomach"
,,"CAN_COD","Codes for relevant malignancies","94607007",,"Secondary malignant neoplasm of subglottis"
,,"CAN_COD","Codes for relevant malignancies","94608002",,"Secondary malignant neoplasm of sublingual gland"
,,"CAN_COD","Codes for relevant malignancies","94138009",,"Primary malignant neoplasm of vestibule of mouth"
,,"CAN_COD","Codes for relevant malignancies","94135007",,"Primary malignant neoplasm of vermilion border of lip"
,,"CAN_COD","Codes for relevant malignancies","94679009",,"Secondary malignant neoplasm of vocal cord"
,,"CAN_COD","Codes for relevant malignancies","94610000",,"Secondary malignant neoplasm of submaxillary gland"
,,"CAN_COD","Codes for relevant malignancies","94678001",,"Secondary malignant neoplasm of visceral pleura"
,,"CAN_COD","Codes for relevant malignancies","94677006",,"Secondary malignant neoplasm of vestibule of nose"
,,"CAN_COD","Codes for relevant malignancies","94676002",,"Secondary malignant neoplasm of vestibule of mouth"
,,"CAN_COD","Codes for relevant malignancies","94133000",,"Primary malignant neoplasm of vas deferens"
,,"CAN_COD","Codes for relevant malignancies","94602001",,"Secondary malignant neoplasm of vertebral column"
,,"CAN_COD","Codes for relevant malignancies","94656008",,"Secondary malignant neoplasm of upper respiratory tract"
,,"CAN_COD","Codes for relevant malignancies","94660006",,"Secondary malignant neoplasm of ureteric orifice of urinary bladder"
,,"CAN_COD","Codes for relevant malignancies","94108003",,"Primary malignant neoplasm of trigeminal nerve"
,,"CAN_COD","Codes for relevant malignancies","94109006",,"Primary malignant neoplasm of trigone of urinary bladder"
,,"CAN_COD","Codes for relevant malignancies","94110001",,"Primary malignant neoplasm of trochlear nerve"
,,"CAN_COD","Codes for relevant malignancies","94637003",,"Secondary malignant neoplasm of tip and lateral border of tongue"
,,"CAN_COD","Codes for relevant malignancies","94115006",,"Primary malignant neoplasm of upper inner quadrant of female breast"
,,"CAN_COD","Codes for relevant malignancies","94111002",,"Primary malignant neoplasm of trunk"
,,"CAN_COD","Codes for relevant malignancies","94658009",,"Secondary malignant neoplasm of urachus"
,,"CAN_COD","Codes for relevant malignancies","94639000",,"Secondary malignant neoplasm of tonsillar fossa"
,,"CAN_COD","Codes for relevant malignancies","94640003",,"Secondary malignant neoplasm of tonsillar pillar"
,,"CAN_COD","Codes for relevant malignancies","94641004",,"Secondary malignant neoplasm of trachea"
,,"CAN_COD","Codes for relevant malignancies","94124002",,"Primary malignant neoplasm of urinary bladder neck"
,,"CAN_COD","Codes for relevant malignancies","94113004",,"Primary malignant neoplasm of undescended testis"
,,"CAN_COD","Codes for relevant malignancies","94634005",,"Secondary malignant neoplasm of thyroid gland"
,,"CAN_COD","Codes for relevant malignancies","94655007",,"Secondary malignant neoplasm of upper outer quadrant of female breast"
,,"CAN_COD","Codes for relevant malignancies","94654006",,"Secondary malignant neoplasm of upper limb"
,,"CAN_COD","Codes for relevant malignancies","94653000",,"Secondary malignant neoplasm of upper inner quadrant of female breast"
,,"CAN_COD","Codes for relevant malignancies","94643001",,"Secondary malignant neoplasm of transverse colon"
,,"CAN_COD","Codes for relevant malignancies","94644007",,"Secondary malignant neoplasm of trapezium"
,,"CAN_COD","Codes for relevant malignancies","94645008",,"Secondary malignant neoplasm of trapezoid bone"
,,"CAN_COD","Codes for relevant malignancies","94646009",,"Secondary malignant neoplasm of trigeminal nerve"
,,"CAN_COD","Codes for relevant malignancies","94647000",,"Secondary malignant neoplasm of trigone of urinary bladder"
,,"CAN_COD","Codes for relevant malignancies","94648005",,"Secondary malignant neoplasm of trochlear nerve"
,,"CAN_COD","Codes for relevant malignancies","94652005",,"Secondary malignant neoplasm of upper gum"
,,"CAN_COD","Codes for relevant malignancies","94651003",,"Secondary malignant neoplasm of undescended testis"
,,"CAN_COD","Codes for relevant malignancies","94649002",,"Secondary malignant neoplasm of trunk"
,,"CAN_COD","Codes for relevant malignancies","94657004",,"Secondary malignant neoplasm of upper third of esophagus"
,,"CAN_COD","Codes for relevant malignancies","94117003",,"Primary malignant neoplasm of upper outer quadrant of female breast"
,,"CAN_COD","Codes for relevant malignancies","94591009",,"Secondary malignant neoplasm of soft tissues of pelvis"
,,"CAN_COD","Codes for relevant malignancies","94096009",,"Primary malignant neoplasm of thymus"
,,"CAN_COD","Codes for relevant malignancies","94123008",,"Primary malignant neoplasm of urethra"
,,"CAN_COD","Codes for relevant malignancies","94667009",,"Secondary malignant neoplasm of uvula"
,,"CAN_COD","Codes for relevant malignancies","94666000",,"Secondary malignant neoplasm of uveal tract"
,,"CAN_COD","Codes for relevant malignancies","94122003",,"Primary malignant neoplasm of ureteric orifice of urinary bladder"
,,"CAN_COD","Codes for relevant malignancies","94097000",,"Primary malignant neoplasm of thyroglossal duct"
,,"CAN_COD","Codes for relevant malignancies","94121005",,"Primary malignant neoplasm of ureter"
,,"CAN_COD","Codes for relevant malignancies","94098005",,"Primary malignant neoplasm of thyroid gland"
,,"CAN_COD","Codes for relevant malignancies","94664002",,"Secondary malignant neoplasm of uterine adnexa"
,,"CAN_COD","Codes for relevant malignancies","94101009",,"Primary malignant neoplasm of tongue"
,,"CAN_COD","Codes for relevant malignancies","94102002",,"Primary malignant neoplasm of tonsillar fossa"
,,"CAN_COD","Codes for relevant malignancies","94636007",,"Secondary malignant neoplasm of tibial lymph nodes"
,,"CAN_COD","Codes for relevant malignancies","94118008",,"Primary malignant neoplasm of upper respiratory tract"
,,"CAN_COD","Codes for relevant malignancies","94635006",,"Secondary malignant neoplasm of tibia"
,,"CAN_COD","Codes for relevant malignancies","94116007",,"Primary malignant neoplasm of upper limb"
,,"CAN_COD","Codes for relevant malignancies","94662003",,"Secondary malignant neoplasm of urinary bladder neck"
