medcodeid,term,qofclusterid,qofclusterdesc,qofsnomedctconceptid,snomedctdescriptionid
12332101000006118,Cataract due to diabetes mellitus type 2,DM_COD,Diabetes mellitus codes,420756003,12332101000006118
12332111000006115,Cataract co-occurrent and due to diabetes mellitus type 2,DM_COD,Diabetes mellitus codes,420756003,3687731016
12332271000006117,Retinopathy with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,420789003,12332271000006117
12332281000006119,Retinopathy co-occurrent and due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,420789003,3699406011
12332751000006115,Mononeuropathy with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,420918009,12332751000006115
12332761000006118,Mononeuropathy co-occurrent and due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,420918009,3698496011
1233307015,Wolfram syndrome,DM_COD,Diabetes mellitus codes,70694009,1233307015
12334131000006118,Neurological disorder co-occurrent and due to type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,421326000,3695405016
12334141000006111,Neurological disorder with diabetes type 2,DM_COD,Diabetes mellitus codes,421326000,12334141000006111
12334611000006115,Neurological disorder with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,421468001,12334611000006115
12334621000006111,Neurological disorder co-occurrent and due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,421468001,3695402018
12335671000006113,Exudative maculopathy with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,421779007,12335671000006113
12335681000006111,Exudative maculopathy co-occurrent and due to type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,421779007,3698530017
12336111000006119,Cataract due to diabetes mellitus type 1,DM_COD,Diabetes mellitus codes,421920002,12336111000006119
12336121000006110,Cataract co-occurrent and due to diabetes mellitus type 1,DM_COD,Diabetes mellitus codes,421920002,3686884016
12336531000006116,Retinopathy with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,422034002,12336531000006116
12336541000006114,Retinopathy co-occurrent and due to type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,422034002,3699409016
12336871000006115,Disorder of eye with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,422099009,12336871000006115
12336881000006117,Disorder of eye co-occurrent and due to type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,422099009,3698441017
12363661000006113,Gastroparesis with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,713702000,12363661000006113
12363671000006118,Gastroparesis co-occurrent and due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,713702000,3698407013
12363681000006115,Gastroparesis with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,713703005,12363681000006115
12363691000006117,Gastroparesis co-occurrent and due to type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,713703005,3698411019
12363721000006110,Polyneuropathy co-occurrent and due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,713705003,3696383017
12363731000006113,Polyneuropathy co-occurrent and due to type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,713706002,3696410013
12370271000006116,Disorder of eye with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,739681000,12370271000006116
12370281000006118,Disorder of eye co-occurrent and due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,739681000,3698437016
12489851000006117,Type II diabetes mellitus with exudative maculopathy,DM_COD,Diabetes mellitus codes,421779007,938331000006118
125705011,Diabetes mellitus due to insulin receptor antibodies,DM_COD,Diabetes mellitus codes,75682002,125705011
12702361000006111,Diabetic cataract associated with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,421920002,2967908016
12702371000006116,Mononeuropathy associated with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,420918009,2623031016
12702381000006118,Diabetic oculopathy due to type I diabetes mellitus,DM_COD,Diabetes mellitus codes,739681000,3537386015
12702391000006115,Diabetic cataract associated with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,420756003,2967753011
12702401000006118,Mononeuropathy associated with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,420436000,2967756015
12702411000006115,Type II diabetes mellitus with neurological complications,DM_COD,Diabetes mellitus codes,421326000,84931000006113
12702421000006111,Type II diabetes mellitus with ophthalmic complications,DM_COD,Diabetes mellitus codes,422099009,12702421000006111
12703991000006112,[X]Unspecified diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,127013003,430881000006111
12704941000006117,Neurological disorder associated with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,421468001,2623029013
12704951000006115,Diabetic retinopathy associated with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,420789003,2967894011
12704961000006118,Diabetic oculopathy associated with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,422099009,2967746019
12704971000006113,Neurologic disorder associated with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,421326000,2623027010
12704981000006111,Diabetic retinopathy associated with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,422034002,2967760017
12704991000006114,Ketoacidotic coma in type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,421847006,2967777017
12705001000006119,Exudative maculopathy associated with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,420486006,2967767019
12705011000006116,Exudative maculopathy associated with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,421779007,2967775013
12705071000006113,Gastroparesis due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,713702000,3297343012
12705081000006111,Gastroparesis due to type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,713703005,3297356017
12762301000006111,Diabetic oculopathy associated with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,422099009,914051000006113
13751000006117,Other specified diabetes mellitus with multiple comps,DM_COD,Diabetes mellitus codes,385041000000108,760111000000115
13781000006113,Other specified diabetes mellitus with other spec comps,DM_COD,Diabetes mellitus codes,73211009,121589010
